x,y,cluster
-0.009,-1.342,0
-0.362,-0.299,0
-0.687,-1.366,0
-0.169,-1.359,0
-0.398,-1.353,0
-0.292,-0.774,0
-0.384,0.272,0
-0.603,-0.783,0
-0.065,-1.353,0
-0.42,-1.357,0
-0.235,-0.775,0
-0.763,1.075,0
-0.124,-1.356,0
-0.37,-0.785,0
-0.673,1.071,0
-0.192,-1.352,0
-0.035,-1.35,0
-0.435,-1.363,0
-0.551,-0.555,0
-0.54,-0.781,0
1.409,-1.312,0
-0.674,-1.367,0
-0.417,-1.359,0
-0.5,0.023,0
-0.162,-1.356,0
-0.081,-0.56,0
-0.664,1.068,0
0.161,-0.783,0
0.156,-1.346,0
0.001,-1.352,0
0.284,-1.345,0
-0.148,-1.353,0
-0.5,-1.362,0
0.14,-1.348,0
-0.553,-1.363,0
-0.556,0.272,0
-0.622,-0.784,0
-0.249,-1.352,0
-0.089,-0.771,0
-0.335,-0.778,0
0.181,0.057,0
0.243,-0.772,0
-0.442,-1.361,0
-0.303,-1.363,0
-0.361,0.274,0
-0.5,-1.362,0
-0.431,0.027,0
0.358,-1.317,0
-0.451,-0.779,0
-0.503,-0.779,0
-0.032,-1.348,0
-0.317,-1.361,0
-0.245,-1.359,0
0.055,-1.346,0
1.133,-1.321,0
-0.451,-0.558,0
-0.055,-0.763,0
-0.008,0.032,0
-0.44,-0.777,0
2.707,-1.268,0
-0.631,0.829,0
0.248,-0.775,0
-0.614,-1.365,0
0.71,-0.742,0
0.194,-1.341,0
-0.52,-0.555,0
-0.388,-1.357,0
-0.276,-1.37,0
-0.115,-1.357,0
0.908,-1.318,0
-0.051,-1.347,0
-0.129,-1.355,0
-0.433,-1.36,0
-0.274,-1.358,0
-0.443,-1.366,0
-0.112,-1.364,0
-0.247,-0.551,0
-0.241,-0.778,0
-0.12,-0.779,0
-0.415,-1.363,0
0.175,-0.773,0
-0.665,-1.367,0
-0.224,-0.769,0
-0.177,-1.355,0
0.094,-0.77,0
-0.2,-1.358,0
-0.471,1.883,0
-0.176,-1.357,0
-0.539,-0.781,0
-0.642,0.271,0
-0.686,-0.785,0
-0.035,-1.347,0
-0.504,-0.781,0
-0.474,1.085,0
-0.032,-1.355,0
-0.107,-1.36,0
-0.528,-0.554,0
-0.11,-0.766,0
0.305,-0.75,0
-0.484,0.279,0
-0.439,-1.362,0
-0.495,-1.365,0
-0.13,-1.351,0
0.187,-1.348,0
-0.6,-0.56,0
-0.309,-1.362,0
-0.484,-1.363,0
-0.393,-0.771,0
-0.691,0.022,0
-0.43,-1.358,0
-0.038,-1.355,0
-0.576,-1.362,0
-0.142,-0.77,0
-0.687,-0.562,0
-0.626,-1.364,0
0.28,-0.753,0
-0.594,-0.782,0
0.099,-1.353,0
-0.418,-1.361,0
-0.318,-1.357,0
-0.165,0.04,0
-0.409,-1.359,0
-0.3,0.024,0
-0.408,0.023,0
-0.36,-1.356,0
-0.21,-0.771,0
-0.65,-1.364,0
-0.295,-0.778,0
0.442,-0.751,0
-0.393,-1.359,0
-0.634,-1.365,0
-0.381,0.018,0
-0.707,-1.368,0
-0.553,-1.359,0
-0.227,-0.552,0
0.394,-1.34,0
-0.298,-1.359,0
-0.04,-0.545,0
-0.504,-1.363,0
-0.072,-0.543,0
-0.582,-1.364,0
-0.32,-1.36,0
-0.258,-0.775,0
-0.482,-1.352,0
-0.556,1.082,0
-0.484,-1.366,0
-0.226,-1.36,0
-0.447,-1.351,0
-0.575,-0.782,0
-0.47,-1.36,0
-0.45,-1.362,0
-0.103,-1.347,0
-0.539,0.023,0
-0.115,-1.346,0
0.018,-1.35,0
-0.593,-1.368,0
-0.042,-1.341,0
-0.256,-1.355,0
-0.423,-1.361,0
0.594,-1.333,0
-0.438,-1.36,0
-0.468,-1.361,0
-0.345,-0.773,0
0.237,-1.352,0
-0.228,-1.35,0
0.144,-1.361,0
-0.02,-1.35,0
0.257,-0.774,0
0.109,0.026,0
0.594,-1.324,0
0.257,-0.775,0
0.263,-0.774,0
0.17,-0.747,0
0.227,-0.778,0
0.198,-0.778,0
-0.293,-1.358,0
-0.498,-0.782,0
-0.407,-0.774,0
-0.98,1.872,0
0.194,-1.363,0
0.122,-0.783,0
0.603,-1.329,0
-0.696,0.499,0
-0.241,-1.345,0
0.048,-0.553,0
-0.105,-1.361,0
0.034,-1.352,0
-0.242,-0.778,0
-0.554,-1.365,0
-0.358,-0.556,0
0.2,-1.353,0
-0.159,-1.354,0
0.876,-1.321,0
-0.67,1.073,0
0.196,-1.354,0
0.012,-1.359,0
-0.612,-0.561,0
0.127,0.28,0
-0.206,-1.362,0
-0.488,-1.359,0
-0.371,-1.366,0
-0.343,-0.776,0
-0.287,-1.361,0
-0.084,-1.354,0
-0.12,-1.348,0
-0.341,-0.556,0
-0.403,-0.551,0
0.002,-1.334,0
-0.668,-1.365,0
-0.417,-1.363,0
-0.208,-1.357,0
-0.802,1.07,0
-0.305,-0.554,0
-0.581,-0.782,0
-0.46,-0.56,0
-0.512,-1.362,0
-0.551,-1.362,0
-0.539,1.079,0
-0.101,-1.365,0
0.127,-1.345,0
-0.263,-0.778,0
-0.249,-1.356,0
-0.763,-0.563,0
-0.474,1.085,0
-0.518,-0.773,0
-0.278,-1.359,0
-0.154,-0.779,0
-0.541,-1.363,0
-0.408,-0.78,0
-0.398,-1.358,0
-0.131,-0.77,0
-0.252,-0.554,0
-0.098,-1.357,0
-0.72,0.268,0
-0.762,0.245,0
-0.469,-0.781,0
-0.095,-1.35,0
-0.641,-0.785,0
-0.08,-1.358,0
0.465,-1.336,0
-0.387,-0.774,0
-0.524,-1.359,0
-0.445,-1.358,0
-0.28,-0.78,0
-0.602,-1.363,0
-0.876,1.07,0
-0.079,-0.768,0
-0.572,-1.366,0
-0.306,-0.784,0
-0.69,-0.562,0
-0.311,-1.358,0
-0.588,-0.561,0
-0.301,-1.357,0
-0.781,1.073,0
-0.42,-1.357,0
-0.886,1.071,0
0.258,0.031,0
-0.605,-1.365,0
-0.438,-0.551,0
0.645,-1.33,0
-0.46,-0.777,0
-0.498,0.274,0
-0.537,-0.782,0
-0.013,-1.347,0
-0.327,0.266,0
-0.653,0.023,0
-0.15,0.023,0
-0.59,-1.364,0
-0.438,-1.359,0
-0.163,0.031,0
-0.383,0.275,0
-0.442,-1.357,0
-0.169,-1.352,0
-0.641,-1.367,0
-0.387,-0.771,0
-0.746,-0.787,0
-0.581,-0.782,0
-0.706,-1.368,0
-0.573,-1.363,0
-0.475,0.021,0
0.052,-1.354,0
0.037,-1.355,0
-0.325,-0.779,0
-0.647,0.021,0
-0.266,-0.779,0
0.232,-1.314,0
-0.62,-0.56,0
-0.395,-1.37,0
-0.217,-1.36,0
-0.516,-0.777,0
-0.148,-0.765,0
-0.249,-0.768,0
-0.375,-1.35,0
0.049,-1.349,0
0.423,-1.342,0
-0.184,-0.77,0
-0.502,-0.554,0
-0.123,-1.354,0
-0.213,-1.361,0
-0.313,-0.778,0
-0.539,-1.368,0
-0.325,-1.359,0
-0.195,-1.355,0
-0.797,0.241,0
-0.663,-0.563,0
-0.531,-0.78,0
-0.473,-1.363,0
0.061,-1.354,0
-0.598,-1.366,0
-0.405,-1.359,0
-0.55,-1.361,0
0.291,-1.348,0
-0.706,-1.368,0
-0.536,0.026,0
-0.611,-1.366,0
-0.706,-1.368,0
-0.213,-1.357,0
-0.108,-0.55,0
-0.67,-1.365,0
-0.29,-1.363,0
-0.072,-1.338,0
-0.262,-1.359,0
-0.332,-0.556,0
-0.039,-0.775,0
-0.545,-1.367,0
-0.259,-1.359,0
-0.264,-1.358,0
0.01,-1.355,0
-0.32,-0.769,0
-0.074,-1.361,0
-0.161,-1.359,0
-0.568,0.266,0
-0.081,0.284,0
-0.001,-1.352,0
-0.209,0.016,0
-0.058,-0.769,0
0.039,-1.344,0
-0.543,-0.553,0
-0.325,-1.356,0
-0.145,-1.349,0
0.057,-1.359,0
-0.264,-1.361,0
0.107,-0.765,0
-0.215,-1.361,0
-0.354,0.029,0
0.101,-0.755,0
-0.493,-1.362,0
-0.457,-0.779,0
-0.818,1.071,0
-0.245,-1.355,0
-0.032,-0.764,0
-0.486,-0.559,0
-0.263,-1.365,0
-0.473,0.022,0
-0.306,-1.355,0
-0.392,-1.364,0
-0.565,-0.783,0
0.017,-1.349,0
-0.45,-1.361,0
-0.468,-1.361,0
-0.395,-1.364,0
-0.667,1.076,0
0.152,-1.355,0
-0.325,-1.36,0
0.054,-1.359,0
-0.43,-1.357,0
-0.047,-1.355,0
-0.112,-1.364,0
-0.407,-0.782,0
-0.521,-0.78,0
-0.145,-0.77,0
-0.485,0.026,0
-0.787,1.076,0
0.075,-1.351,0
-0.252,-1.354,0
0.168,-1.356,0
0.142,-1.354,0
-0.131,-1.357,0
0.114,-1.35,0
-0.334,-0.773,0
-0.605,-0.557,0
-0.057,-1.361,0
-0.264,-1.359,0
-0.194,-1.357,0
-0.731,-0.563,0
-0.172,-1.363,0
-0.24,-1.359,0
-0.4,-0.556,0
-0.391,-1.365,0
-0.956,1.068,0
-0.131,-1.364,0
0.097,-1.356,0
-0.443,-1.36,0
0.079,-1.332,0
-0.417,-1.359,0
-0.229,-1.348,0
0.001,-1.353,0
-0.028,-1.35,0
-0.384,-1.361,0
-0.037,-0.548,0
-0.141,-0.771,0
0.59,-1.329,0
-0.128,-1.35,0
-0.626,0.017,0
-0.503,-1.368,0
-0.739,1.076,0
-0.285,-1.358,0
0.01,-1.358,0
-0.324,-1.357,0
0.297,-1.342,0
-0.566,-0.558,0
-0.563,-1.365,0
0.313,-1.342,0
0.265,-1.349,0
-0.213,-0.778,0
-0.236,-0.768,0
-0.075,-0.551,0
-0.157,-0.774,0
0.138,-0.54,0
-0.813,-0.565,0
-0.574,-0.785,0
-0.13,-1.356,0
-0.246,-0.776,0
-0.225,-1.363,0
-0.199,-1.358,0
-0.271,-1.359,0
-0.403,-0.774,0
-0.109,-1.356,0
-0.408,-0.555,0
-0.496,0.024,0
0.449,-1.34,0
-0.261,-1.355,0
0.035,-1.347,0
-0.468,-1.356,0
-0.38,-1.358,0
-0.333,-0.775,0
-0.296,-0.777,0
-0.265,-0.547,0
-0.713,1.073,0
-0.49,-1.363,0
0.089,-1.352,0
-0.31,-0.776,0
-0.21,-1.354,0
0.144,-1.342,0
0.108,-1.357,0
-0.819,1.072,0
0.002,-1.349,0
-0.119,-0.774,0
0.056,-1.352,0
0.094,-1.356,0
-0.54,-0.781,0
-0.44,-0.563,0
-0.119,-1.36,0
-0.583,-0.556,0
-0.131,-1.361,0
-0.45,-1.363,0
-0.47,-0.554,0
-0.114,-1.365,0
0.437,-1.338,0
-0.15,-0.766,0
-0.387,-1.357,0
-0.053,-1.361,0
-0.54,-0.781,0
-0.098,0.02,0
-0.66,-0.785,0
0.272,-1.343,0
-0.391,-1.356,0
-0.457,-0.779,0
-0.83,1.075,0
-0.289,-1.36,0
-0.19,-0.779,0
-0.125,-1.351,0
-0.463,0.027,0
-1.022,1.871,0
-0.501,-0.781,0
0.196,-1.343,0
-0.446,-1.363,0
0.131,-1.336,0
-0.609,0.023,0
0.037,-1.35,0
-0.504,-1.36,0
-0.342,-0.56,0
-0.5,-1.363,0
-0.257,-0.562,0
-0.232,-0.785,0
-0.603,-0.782,0
-0.317,-1.36,0
0.103,-1.353,0
0.375,-1.322,0
-0.268,-1.364,0
-0.062,-0.548,0
-0.516,-1.363,0
0.279,-1.311,0
-0.321,-0.786,0
-0.317,-0.78,0
0.182,-1.35,0
-0.48,-1.361,0
-0.665,-1.366,0
-0.172,-0.768,0
0.128,-1.347,0
-0.771,0.017,0
-0.28,-0.77,0
-0.491,-1.361,0
-0.237,-1.349,0
-0.236,-1.356,0
-0.1,-0.769,0
-0.654,-1.363,0
-0.864,0.264,0
-0.335,-1.357,0
-0.647,0.021,0
-0.185,-0.773,0
0.392,-1.303,0
-0.138,-1.353,0
-0.255,-0.777,0
-0.238,-1.352,0
-0.486,1.07,0
-0.4,-0.778,0
0.306,-1.352,0
-0.639,-0.56,0
-0.145,-1.362,0
-0.497,-1.36,0
2.696,-1.256,0
-0.469,0.499,0
-0.307,-1.358,0
-0.656,0.019,0
0.087,-0.768,0
0.023,-1.352,0
-0.556,0.017,0
-0.174,-1.358,0
-0.46,0.031,0
-0.067,-1.356,0
0.044,-1.351,0
-0.69,-1.368,0
-0.021,-1.357,0
-0.603,0.02,0
1.386,-1.306,0
-0.645,-0.785,0
-0.832,1.071,0
-0.335,-1.364,0
-0.295,-0.78,0
-0.753,-0.563,0
-0.465,-0.553,0
-0.222,-1.359,0
-0.056,-1.36,0
0.134,-0.764,0
-0.005,0.039,0
-0.533,-1.365,0
0.025,-1.348,0
-0.292,0.036,0
-0.646,-0.784,0
-0.008,-1.35,0
-0.672,-0.558,0
-0.521,-1.356,0
-0.501,-1.361,0
-0.591,-0.56,0
-0.622,-0.784,0
-0.709,-1.369,0
0.055,-1.356,0
-0.009,0.022,0
-0.642,0.274,0
0.233,-1.345,0
-0.486,-1.362,0
-0.215,-1.352,0
-0.097,-1.362,0
-0.178,-1.341,0
-0.403,-1.357,0
-0.264,-0.771,0
-0.509,1.071,0
-0.452,0.027,0
-0.408,-1.361,0
-0.382,-0.78,0
-0.513,-1.364,0
-0.399,-1.363,0
-0.353,-0.557,0
-0.623,0.023,0
-0.586,-1.363,0
-0.478,-0.78,0
-0.515,-0.78,0
-0.627,-0.563,0
-0.464,1.07,0
-0.241,-0.773,0
0.159,-0.542,0
0.174,-0.773,0
-0.335,-1.357,0
-0.636,-1.365,0
-0.102,-1.355,0
0.019,-0.765,0
-0.212,-1.354,0
0.144,-0.757,0
-0.684,0.019,0
0.1,-1.336,0
0.498,-0.53,0
-0.555,-0.784,0
-0.701,0.485,0
0.071,-1.343,0
-0.482,-0.774,0
-0.582,-1.364,0
-0.305,-1.357,0
0.094,-0.533,0
-0.267,-0.771,0
-0.444,-0.787,0
-0.361,0.021,0
-0.214,-1.353,0
-0.249,-1.362,0
-0.045,-0.764,0
-0.191,-1.35,0
-0.266,0.028,0
-0.384,-0.771,0
-0.283,-1.36,0
-0.063,-1.351,0
-0.606,0.275,0
-0.427,-0.557,0
-0.45,-0.556,0
-0.6,-0.559,0
-0.057,-1.358,0
-0.138,0.029,0
-0.36,0.032,0
-0.369,-1.353,0
-0.435,-0.775,0
-0.074,-1.361,0
-0.454,-0.775,0
-0.243,-1.354,0
-0.582,-1.364,0
-0.482,-1.359,0
-0.592,-1.364,0
-0.393,-1.359,0
-0.185,-0.766,0
-0.156,-1.348,0
-0.432,-0.783,0
-0.52,-0.557,0
-0.297,-1.358,0
-0.401,-1.358,0
-0.046,-1.348,0
-0.509,-0.777,0
-0.096,-1.354,0
-0.616,-0.783,0
-0.5,0.023,0
-0.44,-1.365,0
-0.112,-1.364,0
-0.318,-0.556,0
0.004,-1.349,0
-0.713,1.081,0
-0.15,-1.352,0
-0.182,-0.755,0
-0.419,-1.362,0
-0.301,-1.359,0
-0.299,-0.552,0
-0.531,-0.551,0
0.38,-1.341,0
-0.468,-0.777,0
-0.499,-0.78,0
-0.675,0.82,0
-0.564,-1.363,0
-0.338,-1.363,0
0.092,-1.353,0
-0.366,-0.546,0
-0.607,-0.559,0
-0.216,-0.777,0
-0.395,-1.354,0
-0.373,-1.359,0
-0.288,-1.356,0
-0.056,-0.545,0
-0.236,-0.77,0
-0.796,0.822,0
-0.378,-1.368,0
0.232,-0.777,0
-0.622,-0.784,0
-0.503,-1.361,0
-1.037,1.87,0
0.143,-1.345,0
0.031,-1.356,0
-0.572,-1.371,0
-0.735,1.078,0
-0.281,-1.35,0
0.306,-1.35,0
-0.679,-0.558,0
-0.239,-0.776,0
-0.523,0.025,0
-0.149,-1.357,0
-0.732,1.08,0
-0.338,-1.362,0
0.032,-1.352,0
-0.25,-0.777,0
0.28,-0.771,0
-0.229,-0.777,0
-0.226,-1.357,0
-0.254,-0.778,0
0.027,-1.358,0
-0.718,-0.785,0
-0.542,-1.368,0
-0.152,0.038,0
-0.228,-0.772,0
-0.241,-0.778,0
-0.415,0.031,0
-0.745,1.076,0
-0.605,0.022,0
-0.25,-1.369,0
-0.328,-1.36,0
-0.212,-1.361,0
-0.448,-1.354,0
-0.873,1.07,0
-0.054,-1.356,0
-0.073,-1.352,0
-0.393,-0.77,0
-0.219,-1.358,0
-0.629,-0.56,0
-0.396,-0.776,0
-0.129,-1.351,0
-0.414,0.03,0
-0.649,-1.365,0
-0.318,-1.359,0
-0.293,-1.355,0
-0.049,-1.351,0
-0.081,-1.347,0
-0.112,-1.353,0
-0.016,-1.353,0
-0.321,-1.358,0
-0.463,-0.556,0
-0.668,-1.365,0
-0.519,-0.782,0
-0.471,-1.366,0
-0.237,0.028,0
-0.55,-0.562,0
-0.003,-1.347,0
-0.706,-1.368,0
-0.038,-0.55,0
0.206,-1.344,0
0.042,-1.35,0
-0.423,-1.36,0
-0.075,-0.545,0
-0.188,-1.339,0
-0.47,-1.363,0
-0.044,-0.543,0
-0.284,-1.358,0
-0.576,0.02,0
-0.384,-0.553,0
0.031,-1.348,0
-0.564,-1.363,0
-0.557,-1.365,0
0.328,-0.537,0
-0.509,-1.362,0
-0.702,-0.561,0
-0.388,-0.55,0
-0.588,-1.366,0
-0.151,-1.364,0
-0.215,-1.37,0
-0.647,0.021,0
0.175,-1.344,0
0.035,-1.345,0
-0.253,-1.354,0
-0.59,-0.56,0
-0.118,-0.556,0
-0.505,-0.78,0
-0.165,-1.35,0
-0.34,-1.357,0
-0.116,-1.363,0
-0.515,-0.552,0
-0.128,-1.363,0
0.002,-1.357,0
-0.454,-0.776,0
-0.553,0.021,0
-0.663,0.02,0
-0.383,-0.555,0
-0.092,-0.546,0
-0.226,-0.776,0
-0.284,-1.362,0
-0.11,-0.778,0
-0.591,-0.78,0
-0.508,-0.778,0
-0.59,-0.783,0
0.45,-0.754,0
0.038,-1.353,0
-0.538,-0.784,0
0.013,-1.355,0
-0.168,-1.363,0
-0.007,-1.353,0
0.002,-1.351,0
-0.689,-1.368,0
-0.735,-0.562,0
-0.632,-0.781,0
-0.654,-1.368,0
0.129,-1.337,0
-0.553,-1.359,0
-0.492,-0.78,0
-0.365,-1.361,0
-0.431,-1.363,0
-0.256,-1.352,0
0.214,-1.345,0
-0.583,1.065,0
-0.38,-0.778,0
-0.78,0.269,0
-0.344,-1.354,0
-0.272,-1.35,0
-0.204,-0.553,0
0.203,-1.344,0
-0.019,-1.353,0
0.778,-0.518,0
-0.201,-0.774,0
0.366,-0.752,0
-0.317,-1.361,0
-0.249,-0.781,0
-0.062,-0.772,0
-0.172,-0.78,0
-0.034,-1.351,0
-0.007,-1.348,0
-0.292,-0.774,0
-0.31,-0.782,0
-0.136,-1.35,0
0.292,-1.355,0
-0.614,-0.564,0
-0.54,-1.365,0
-0.056,-1.355,0
0.004,-1.356,0
-0.543,-0.782,0
-0.326,-1.359,0
0.067,-1.36,0
-0.697,-0.565,0
0.01,-0.766,0
-0.36,-1.36,0
-0.043,-0.545,0
0.135,-0.542,0
-0.493,-1.359,0
-0.078,-1.361,0
-0.598,-0.559,0
-0.085,-1.358,0
-0.697,-1.367,0
-0.412,-1.359,0
0.074,-0.764,0
-0.47,0.276,0
-0.35,-1.356,0
-0.476,-0.776,0
0.049,-1.337,0
-0.333,-1.361,0
-0.039,-0.783,0
-0.582,-1.364,0
-0.321,-1.369,0
-0.056,-1.354,0
-0.577,-1.367,0
-0.337,-1.363,0
-0.325,-0.78,0
-0.463,-1.362,0
-0.016,-1.346,0
-0.388,-0.781,0
-0.13,-1.356,0
-0.464,-1.361,0
-0.265,-1.352,0
-0.547,-1.36,0
-0.202,-0.773,0
-0.531,-1.363,0
-0.3,1.072,0
-0.38,-1.36,0
-0.032,-1.346,0
-0.478,0.025,0
-0.022,-1.351,0
-0.126,-0.767,0
-0.348,0.275,0
-0.318,-0.773,0
0.772,-1.323,0
-0.388,-1.357,0
2.223,-1.284,0
-0.219,-1.353,0
-0.106,-0.557,0
0.31,-0.768,0
-0.038,-1.351,0
-0.824,1.071,0
-0.532,0.024,0
-0.226,-0.548,0
-0.008,-1.349,0
-0.091,-1.354,0
0.133,-1.348,0
-0.228,-1.354,0
-0.321,-1.355,0
-0.166,-1.356,0
-0.563,-1.364,0
-0.148,-1.353,0
-0.276,-1.346,0
-0.792,1.071,0
-0.483,-1.362,0
0.102,-1.347,0
-0.62,-0.562,0
-0.46,-0.556,0
-0.344,-1.351,0
-0.36,0.028,0
-0.136,-1.35,0
-0.448,-0.552,0
-0.511,-0.557,0
-0.322,-1.357,0
-0.172,0.384,1
-0.547,1.183,1
-0.939,1.98,1
-0.76,1.178,1
-1.011,2.419,1
-0.081,0.384,1
-0.591,0.383,1
-0.512,0.375,1
-0.781,1.182,1
-0.645,1.181,1
-0.576,0.378,1
-0.813,1.18,1
-0.745,0.374,1
-0.676,3.227,1
-0.876,0.371,1
-0.775,0.377,1
-1.127,1.17,1
-0.571,0.382,1
-0.889,1.177,1
0.077,1.2,1
-0.518,3.088,1
-0.704,2.433,1
-0.545,0.368,1
-0.556,1.175,1
-0.804,1.178,1
-0.526,1.194,1
-1.293,3.222,1
-1.185,3.228,1
-0.344,0.384,1
-0.914,1.176,1
-0.454,2.428,1
-0.74,0.371,1
-0.764,0.379,1
-0.4,0.38,1
-0.69,0.381,1
-1.064,2.421,1
0.78,1.076,1
-0.909,0.374,1
0.097,0.394,1
-0.896,1.177,1
-0.544,0.364,1
-0.532,0.368,1
-0.633,0.379,1
-0.315,0.384,1
-0.638,0.382,1
-0.248,2.44,1
-0.672,1.177,1
-0.973,2.422,1
-0.85,1.173,1
-0.762,1.982,1
-0.734,0.37,1
-0.189,1.04,1
-0.92,0.37,1
-0.502,0.378,1
-1.12,3.225,1
-1.16,2.423,1
-0.828,1.179,1
-0.81,0.378,1
-0.969,1.178,1
-0.937,1.178,1
-0.953,3.228,1
-0.611,0.379,1
-0.653,0.377,1
-0.247,1.039,1
-0.533,0.375,1
-0.991,1.176,1
-0.499,3.09,1
-0.794,1.176,1
-0.898,3.231,1
-0.936,1.18,1
-0.97,1.178,1
-1.085,1.172,1
-0.952,1.176,1
-0.904,2.428,1
-1.06,1.172,1
-0.601,0.377,1
-0.618,1.187,1
-1.033,2.416,1
-1.145,2.421,1
-0.907,1.176,1
-0.722,0.366,1
1.197,1.874,1
-0.775,0.375,1
-0.875,1.18,1
-0.023,0.383,1
-0.363,0.383,1
-0.185,0.379,1
-0.459,0.382,1
-0.647,0.378,1
-1.185,3.224,1
-0.573,0.38,1
-1.034,0.365,1
-0.963,1.176,1
-1.114,3.226,1
-1.07,2.421,1
-0.322,0.398,1
-0.953,1.172,1
-0.752,1.179,1
-0.94,1.176,1
-0.905,1.986,1
-0.653,0.371,1
-0.708,0.377,1
-0.725,0.381,1
-1.061,0.367,1
-0.499,3.09,1
-0.606,2.424,1
-0.852,0.371,1
-0.892,1.181,1
-0.199,0.379,1
-0.918,0.371,1
-1.007,1.17,1
-0.866,2.418,1
-0.606,1.181,1
-0.488,1.176,1
-0.285,0.395,1
-0.915,1.173,1
-0.438,1.189,1
-0.979,1.178,1
-0.915,1.184,1
-0.915,0.371,1
-0.721,1.18,1
-0.984,1.175,1
-0.611,0.379,1
-0.839,0.369,1
-0.449,0.382,1
-0.89,1.169,1
-1.011,3.227,1
-0.652,0.374,1
-0.509,3.089,1
-0.419,1.186,1
1.758,1.911,1
-0.929,0.366,1
-0.888,1.183,1
-1.127,1.17,1
-0.096,1.208,1
-0.49,3.09,1
-0.696,1.179,1
-0.718,0.373,1
-0.166,1.196,1
-0.813,0.374,1
-1.252,3.224,1
-0.806,0.369,1
-0.228,0.399,1
-0.819,0.367,1
-0.854,1.179,1
-0.422,3.09,1
-0.391,2.429,1
-0.784,1.175,1
1.068,1.085,1
-0.981,1.168,1
-0.818,1.181,1
-1.185,2.419,1
-0.531,3.088,1
-0.695,1.184,1
-0.508,0.377,1
-0.911,1.617,1
-0.553,0.371,1
-0.755,1.182,1
-0.488,0.372,1
-0.784,1.181,1
-0.93,3.228,1
-0.641,1.173,1
-0.861,1.178,1
-0.624,0.363,1
-0.945,1.178,1
-0.816,0.375,1
-0.603,0.373,1
-0.561,0.38,1
-0.588,3.236,1
-0.722,0.366,1
-1.06,1.171,1
-0.698,1.171,1
-0.627,3.225,1
-0.698,0.383,1
-0.859,1.989,1
-0.517,0.377,1
-1.275,3.224,1
-0.828,1.177,1
0.124,0.372,1
-0.907,2.434,1
-0.526,0.367,1
-0.724,1.171,1
-1.082,1.17,1
-1.284,3.223,1
-0.883,1.173,1
-0.631,1.185,1
1.653,1.11,1
-0.434,0.37,1
-0.813,0.374,1
-1.16,2.42,1
-0.971,1.176,1
-0.998,1.171,1
-0.691,0.368,1
-0.705,0.373,1
-0.832,2.427,1
-0.723,0.376,1
-0.519,0.368,1
-0.746,0.371,1
-1.067,1.174,1
-0.714,0.378,1
-1.186,2.42,1
-0.682,1.177,1
-0.787,1.182,1
-0.425,0.372,1
-0.964,1.176,1
-0.738,0.384,1
-0.851,1.177,1
-1.063,1.976,1
-0.545,3.256,1
-0.67,0.374,1
-0.739,1.183,1
-0.901,1.178,1
-0.983,1.176,1
-1.098,2.423,1
-0.872,2.422,1
-0.248,0.386,1
-0.327,1.194,1
-0.295,0.396,1
-1.252,3.224,1
-0.456,0.385,1
-1.054,1.173,1
-0.415,1.182,1
-0.669,0.368,1
-0.681,0.375,1
-0.865,1.176,1
-0.508,0.371,1
-0.962,1.175,1
-0.956,1.98,1
-0.57,0.378,1
-0.483,0.372,1
-0.942,1.175,1
-0.175,0.387,1
-0.308,0.398,1
-0.44,0.381,1
-0.477,3.09,1
-0.82,1.177,1
-0.608,3.226,1
-0.896,0.372,1
-0.993,1.173,1
-0.873,0.372,1
-0.574,0.378,1
-0.478,0.368,1
-0.624,0.378,1
-1.044,2.421,1
-0.803,2.443,1
-0.577,0.375,1
-1.046,2.416,1
-1.006,0.368,1
-0.443,0.375,1
-0.925,1.975,1
-0.929,0.368,1
-0.907,1.176,1
-0.494,0.383,1
-0.695,0.378,1
-0.427,0.377,1
-1.099,2.421,1
-0.987,1.177,1
-0.777,0.382,1
-0.451,1.176,1
-0.588,1.172,1
-0.967,1.981,1
-0.795,1.178,1
-0.301,0.379,1
-0.774,0.375,1
-0.181,0.389,1
-0.959,1.178,1
-0.624,0.37,1
-1.293,3.222,1
-0.986,1.175,1
-0.554,0.37,1
-0.939,1.175,1
-0.986,2.421,1
-1.041,1.173,1
-0.585,0.382,1
-0.692,0.376,1
-0.807,1.176,1
-0.75,0.368,1
-0.781,1.984,1
-0.418,1.202,1
-0.817,0.372,1
1.073,2.741,1
-1.173,2.42,1
-0.957,1.175,1
-0.355,1.19,1
-0.648,0.367,1
-0.543,1.181,1
-0.936,1.179,1
-0.624,0.372,1
-0.58,0.366,1
3.961,1.204,1
-0.775,1.617,1
0.794,1.911,1
1.674,1.102,1
-1.284,3.223,1
-0.361,2.433,1
-0.639,0.369,1
-1.293,3.222,1
-0.317,0.375,1
-0.963,3.227,1
-0.978,0.369,1
-0.499,3.09,1
-0.129,0.386,1
-0.706,0.374,1
-0.663,2.423,1
-0.824,2.419,1
-0.529,0.378,1
-0.48,0.38,1
-0.436,0.375,1
-0.09,0.383,1
-0.856,2.418,1
-0.438,0.38,1
-0.669,1.176,1
-1.131,2.421,1
-0.766,0.371,1
1.953,1.107,1
-0.471,0.379,1
-0.889,3.228,1
-0.661,2.428,1
-0.756,2.427,1
-0.566,0.382,1
-0.684,0.375,1
-1.007,0.369,1
-1.003,0.37,1
-0.855,0.372,1
-0.714,1.18,1
-1.252,3.224,1
-0.995,1.175,1
-0.719,0.368,1
-0.665,1.175,1
-1.172,2.419,1
