x,y,cluster
0.982,2.38,1
0.796,2.361,1
2.837,1.854,1
2.181,1.821,1
2.228,0.643,1
0.982,2.352,1
1.229,2.387,1
-0.178,1.671,1
-0.364,2.666,1
0.5,1.081,1
-0.084,3.316,1
-0.362,2.667,1
-0.172,1.671,1
-0.18,1.128,1
-0.169,1.671,1
0.121,1.691,1
0.094,1.689,1
-0.418,3.294,1
-0.249,2.298,1
-0.43,3.294,1
-0.199,1.67,1
0.084,1.686,1
0.216,1.063,1
-0.159,2.679,1
-0.073,1.046,1
-0.158,1.672,1
-0.227,2.299,1
-0.176,1.671,1
-0.165,1.672,1
-0.184,1.671,1
-0.17,1.672,1
-0.089,0.502,1
-0.184,1.671,1
0.113,1.146,1
-0.45,1.155,1
-0.584,0.512,1
-0.756,2.143,1
-0.778,2.141,1
-0.77,2.142,1
-0.647,-0.662,1
-0.648,-0.662,1
-0.652,-0.662,1
-0.652,-0.662,1
-0.355,1.162,1
-1.051,2.761,1
0.625,-2.226,1
0.663,-2.222,1
-1.006,1.59,1
-1.047,1.588,1
-0.859,0.501,1
-0.86,1.223,1
-1.115,2.758,1
-1.038,2.131,1
-1.122,2.757,1
-1.037,2.131,1
-1.141,2.756,1
-1.028,2.131,1
-1.029,2.131,1
-0.988,2.134,1
-0.52,2.153,1
-0.528,2.152,1
-0.53,2.152,1
-0.683,2.774,1
-0.355,1.786,1
0.267,2.823,1
-0.612,-0.491,1
-1.108,2.758,1
0.168,-0.438,1
-0.126,0.387,1
-0.41,0.527,1
0.046,-1.716,1
-0.664,2.147,1
-0.73,2.774,1
-0.215,-1.726,1
-0.827,1.771,1
-0.682,1.778,1
-1.134,2.757,1
-0.921,2.766,1
-0.42,-0.017,1
-0.565,2.153,1
-0.665,2.777,1
-0.374,0.537,1
-0.681,1.141,1
-1.06,2.762,1
0.199,1.819,1
-0.116,-1.093,1
-0.785,1.769,1
-0.644,0.513,1
-0.737,-0.119,1
-1.049,2.13,1
-0.852,0.593,1
-0.904,2.136,1
-0.714,0.507,1
-0.799,1.136,1
-0.89,2.137,1
-0.891,2.765,1
-0.986,2.133,1
-0.904,1.221,1
-0.696,1.142,1
-0.667,2.773,1
-0.352,-0.65,1
-0.431,0.607,1
0.129,-1.09,1
-0.266,2.156,1
-0.147,1.788,1
-0.303,1.16,1
-0.566,2.154,1
-0.693,1.143,1
-0.295,2.673,1
-0.287,2.673,1
-0.166,2.305,1
-0.009,1.052,1
-0.084,1.679,1
-0.096,1.678,1
-0.095,1.678,1
-0.086,1.679,1
-0.167,2.305,1
-0.088,1.678,1
-0.278,2.674,1
-0.346,3.301,1
-0.274,2.675,1
-0.275,2.674,1
-0.056,1.68,1
-0.074,1.68,1
-0.028,1.683,1
-0.004,1.684,1
-0.078,1.68,1
0.132,1.693,1
-0.128,1.675,1
-0.144,1.674,1
-0.16,1.673,1
-0.164,1.673,1
-0.148,1.673,1
-0.157,1.673,1
-0.445,3.293,1
-0.198,1.67,1
-0.2,1.67,1
-0.193,1.67,1
-0.144,1.674,1
-0.143,1.674,1
-0.165,1.672,1
-0.142,1.674,1
-0.104,1.677,1
-0.425,3.295,1
-0.162,1.672,1
-0.566,1.783,1
-0.384,2.168,1
-0.278,1.163,1
-0.345,1.79,1
-0.6,2.786,1
-0.709,1.771,1
-0.64,1.144,1
-0.461,-0.017,1
-0.528,1.153,1
-1.06,2.13,1
-0.853,2.143,1
-1.047,2.218,1
-0.633,0.518,1
-0.682,1.143,1
-0.7,1.143,1
-0.89,2.14,1
-0.889,2.14,1
-0.83,0.594,1
-1.053,2.13,1
-1.12,2.758,1
-1.12,2.758,1
-1.008,2.133,1
-0.887,1.223,1
-0.317,0.523,1
-0.162,-1.106,1
-0.576,2.146,1
-0.385,1.15,1
-0.643,2.773,1
-0.455,2.154,1
-0.607,2.151,1
-0.674,2.778,1
-0.411,-0.645,1
-0.514,0.979,1
-0.81,2.14,1
-0.617,0.603,1
-1.034,2.131,1
-0.444,0.606,1
-0.654,2.143,1
-0.456,0.613,1
-0.464,-0.648,1
-0.225,0.527,1
-0.153,-1.097,1
-0.073,-1.094,1
-0.785,2.77,1
-0.699,1.517,1
-0.486,1.525,1
-0.634,1.773,1
-0.762,2.141,1
-0.728,2.142,1
-0.764,2.141,1
-0.764,2.141,1
-0.773,-0.665,1
-0.88,2.136,1
-0.758,2.141,1
-0.765,2.14,1
-0.83,2.768,1
-0.741,2.145,1
-0.74,2.145,1
-0.543,0.516,1
-0.609,1.143,1
-0.504,-0.025,1
-0.531,-0.026,1
-0.572,0.601,1
-0.586,0.604,1
-0.623,0.599,1
-0.844,2.135,1
-0.856,2.765,1
-0.626,1.142,1
-0.602,1.143,1
-0.734,2.14,1
-0.902,2.763,1
-0.91,2.763,1
-0.843,2.135,1
-0.688,1.77,1
-0.837,2.136,1
-0.77,2.139,1
-0.368,0.527,1
-0.589,1.146,1
-0.66,1.14,1
-0.797,2.138,1
-0.739,2.775,1
-0.592,2.778,1
-0.462,2.153,1
-0.471,2.152,1
-0.748,2.14,1
-0.753,2.139,1
-0.778,2.772,1
-0.712,2.144,1
-0.421,0.523,1
-0.505,0.608,1
-0.038,-1.721,1
-0.491,1.782,1
-0.319,0.528,1
-0.672,2.147,1
-0.694,2.145,1
-0.709,2.145,1
-0.712,2.144,1
-0.708,1.146,1
-0.598,1.151,1
-0.435,1.161,1
-0.435,1.161,1
-0.37,-0.009,1
-0.417,0.617,1
-0.21,0.628,1
-0.273,1.626,1
-0.144,0.628,1
-0.086,-0.365,2
-0.024,-0.993,2
-0.101,-0.997,2
-0.367,-0.382,2
-0.064,-0.996,2
-0.036,-0.99,2
-0.469,-1.016,2
-0.306,-1.01,2
-0.336,-1.011,2
-0.029,-0.992,2
-0.238,-1.0,2
-0.18,-1.001,2
-0.101,-0.992,2
0.19,-0.978,2
-0.162,-0.999,2
-0.164,-1.002,2
-0.595,-0.396,2
-0.486,-1.022,2
-0.566,-0.395,2
-0.098,-0.369,2
-0.514,-0.391,2
-0.478,-0.392,2
-0.439,-1.019,2
-0.586,-0.395,2
-0.54,-0.391,2
-0.471,-0.388,2
-0.342,-1.012,2
-0.496,-0.389,2
-0.467,-0.386,2
-0.601,-0.395,2
-0.612,-0.396,2
-0.601,-0.394,2
-0.466,-1.019,2
-0.359,-1.012,2
-0.279,-1.007,2
-0.357,-0.38,2
-0.399,-0.383,2
-0.456,-0.388,2
-0.521,-1.022,2
-0.452,-1.018,2
-0.649,-0.398,2
-0.574,-1.025,2
-0.525,-1.017,2
-0.535,-0.388,2
-0.468,-1.015,2
-0.392,-1.01,2
-0.517,-1.018,2
-0.44,-0.384,2
-0.373,-1.011,2
-0.385,-1.011,2
-0.401,-1.015,2
-0.52,-0.39,2
-0.412,-1.013,2
-0.367,-1.013,2
-0.412,-0.384,2
-0.386,-1.012,2
-0.558,-0.391,2
-0.337,-1.012,2
-0.479,-0.384,2
-0.443,-1.013,2
-0.458,-1.012,2
-0.127,-0.997,2
-0.343,-1.01,2
-0.457,-1.015,2
-0.116,-0.996,2
-0.254,-1.004,2
-0.43,-1.012,2
-0.383,-1.009,2
-0.489,-1.019,2
-0.444,-1.017,2
-0.465,-1.018,2
-0.415,-1.015,2
-0.354,-1.011,2
-0.627,-1.026,2
-0.558,-1.022,2
-0.54,-0.39,2
-0.421,-0.384,2
-0.365,-1.012,2
-0.461,-1.016,2
-0.49,-1.018,2
-0.574,-1.024,2
-0.352,-1.01,2
-0.469,-0.387,2
-0.285,-1.007,2
-0.455,-1.017,2
-0.503,-0.388,2
-0.558,-0.391,2
-0.374,-1.012,2
-0.351,-1.011,2
-0.493,-1.019,2
-0.476,-1.019,2
-0.392,-1.014,2
-0.723,-0.403,2
-0.421,-1.018,2
-0.57,-0.392,2
-0.521,-1.021,2
-0.276,-1.012,2
-0.284,-1.011,2
-0.325,-1.013,2
-0.404,-0.386,2
-0.553,-1.023,2
-0.629,-0.396,2
-0.486,-1.021,2
-0.337,-1.015,2
-0.379,-1.014,2
-0.317,-1.011,2
-0.51,-0.391,2
-0.634,-0.396,2
-0.324,-1.011,2
-0.776,-0.404,2
-0.075,-0.997,2
-0.446,-1.017,2
0.586,-0.963,2
-0.408,-1.015,2
-0.05,-0.996,2
0.916,-0.942,2
0.463,-0.967,2
0.401,-0.975,2
-0.288,-1.005,2
-0.301,-1.006,2
-0.407,-1.016,2
0.81,-0.944,2
0.54,-0.96,2
-0.193,-1.004,2
-0.258,-1.005,2
-0.271,-1.005,2
-0.167,-1.0,2
0.406,-0.971,2
0.398,-0.968,2
0.441,-0.966,2
-0.003,-0.993,2
-0.324,-1.012,2
-0.512,-1.022,2
-0.38,-1.013,2
-0.333,-1.009,2
0.052,-0.99,2
0.487,-0.966,2
0.374,-0.964,2
0.147,-0.968,2
0.244,-0.962,2
0.259,-0.96,2
0.384,-0.95,2
0.512,-0.965,2
0.239,-0.98,2
0.219,-0.979,2
0.316,-0.975,2
0.579,-0.959,2
-0.17,-1.001,2
-0.286,-1.008,2
0.013,-0.993,2
0.195,-0.982,2
-0.399,-0.387,2
-0.588,-0.397,2
-0.228,-1.009,2
-0.042,-0.998,2
-0.446,-0.393,2
-0.2,-0.384,2
-0.104,-0.378,2
-0.255,-0.375,2
-0.669,-1.031,2
-0.098,-1.0,2
-0.582,-1.026,2
-0.538,-1.021,2
-0.549,-1.02,2
-0.77,0.229,2
-0.553,-1.019,2
-0.683,-1.029,2
-0.812,0.225,2
-0.063,-0.997,2
-0.6,-0.395,2
-0.192,-0.371,2
-0.187,-1.002,2
-0.62,-0.396,2
-0.432,-1.017,2
-0.629,-0.396,2
-0.35,-1.012,2
-0.268,-1.007,2
-0.604,-1.026,2
-0.532,-1.022,2
-0.467,-1.019,2
-0.619,-1.025,2
-0.433,-1.015,2
-0.538,-1.022,2
-0.495,-1.021,2
-0.411,-1.015,2
-0.485,-0.386,2
-0.473,-1.019,2
-0.409,-1.016,2
-0.577,-1.025,2
-0.674,-0.4,2
-0.525,-0.391,2
-0.395,-1.016,2
-0.34,-1.014,2
-0.471,-0.387,2
-0.528,-0.388,2
-0.465,-1.015,2
-0.548,-0.388,2
-0.495,-1.014,2
-0.42,-0.38,2
-0.643,-1.026,2
-0.677,-1.03,2
-0.657,-1.029,2
-0.424,-1.013,2
-0.516,-1.016,2
-0.463,-1.014,2
-0.428,-1.015,2
-0.62,-0.397,2
-0.618,-1.026,2
-0.679,-1.028,2
-0.596,-1.025,2
-0.504,-1.02,2
-0.547,-0.391,2
0.141,-0.35,2
-0.312,-1.007,2
-0.677,-0.397,2
-0.38,-1.012,2
-0.543,-1.02,2
-0.617,-1.023,2
-0.623,-1.026,2
-0.664,-1.03,2
-0.508,-1.021,2
-0.388,-1.015,2
-0.237,-1.01,2
-0.393,-1.015,2
-0.212,-0.377,2
-0.246,-1.011,2
-0.322,-0.384,2
-0.389,-0.384,2
-0.447,-1.019,2
-0.546,-1.025,2
-0.52,-1.018,2
-0.522,-0.387,2
-0.486,-0.388,2
-0.633,-1.029,2
-0.477,-1.018,2
-0.478,-1.019,2
-0.449,-1.017,2
-0.333,-1.009,2
-0.473,-1.019,2
-0.552,-1.023,2
-0.465,-0.388,2
-0.731,-1.033,2
-0.759,-0.405,2
-0.461,-1.018,2
-0.495,-1.018,2
-0.545,-1.02,2
-0.587,-1.023,2
-0.429,-1.017,2
-0.413,-1.017,2
-0.446,-0.388,2
-0.335,-1.013,2
-0.448,-1.019,2
-0.415,-1.018,2
-0.435,-0.388,2
-0.505,-1.021,2
-0.429,-1.016,2
-0.606,-0.395,2
-0.385,-1.014,2
-0.397,-1.015,2
-0.522,-1.021,2
-0.462,-0.388,2
-0.439,-1.019,2
-0.505,-0.392,2
-0.456,-1.02,2
-0.352,-1.012,2
-0.046,-0.998,2
0.123,-0.988,2
-0.647,-1.028,2
-0.529,-1.02,2
-0.036,-0.372,2
-0.399,-1.015,2
-0.471,-1.019,2
-0.466,-1.018,2
-0.483,-1.019,2
0.038,-0.992,2
0.054,-0.99,2
0.025,-1.0,2
-0.147,-1.014,2
-0.113,-1.005,2
-0.49,-0.396,2
-0.582,-1.023,2
-0.559,-1.023,2
0.093,-0.992,2
0.158,-0.986,2
-0.574,-1.024,2
-0.286,-1.011,2
-0.413,-1.014,2
-0.431,-1.017,2
-0.449,-1.018,2
-0.533,-1.023,2
-0.506,-1.02,2
-0.672,-0.399,2
-0.57,-1.025,2
-0.699,-1.031,2
-0.602,-1.025,2
-0.514,-1.022,2
-0.485,-1.021,2
-0.562,-1.025,2
-0.565,-1.024,2
-0.509,-1.019,2
-0.494,-1.019,2
-0.54,-1.023,2
-0.526,-1.022,2
-0.598,-1.026,2
-0.617,-1.025,2
-0.675,-1.029,2
-0.675,-1.03,2
-0.687,-1.03,2
-0.697,-1.03,2
-0.649,-1.028,2
-0.663,-1.029,2
-0.78,-0.405,2
-0.72,-1.032,2
-0.554,-1.024,2
-0.609,-1.026,2
-0.663,-1.03,2
-0.586,-1.026,2
-0.691,-1.031,2
-0.711,-1.032,2
-0.685,-1.03,2
-0.65,-1.027,2
-0.667,-1.029,2
-0.663,-1.029,2
-0.698,-1.031,2
-0.667,-1.028,2
-0.646,-1.027,2
-0.713,-0.4,2
-0.658,-1.029,2
-0.603,-0.395,2
-0.769,-0.404,2
-0.69,-1.031,2
-0.697,-1.03,2
-0.674,-1.029,2
-0.74,-0.402,2
-0.653,-1.028,2
-0.63,-1.027,2
-0.686,-1.031,2
-0.732,-0.402,2
-0.499,-1.02,2
-0.692,-0.4,2
-0.368,-1.01,2
-0.647,-0.397,2
-0.593,-1.025,2
-0.626,-0.392,2
-0.591,-1.025,2
-0.523,-1.019,2
-0.487,-1.02,2
-0.395,-1.013,2
-0.535,-0.389,2
-0.377,-0.38,2
-0.496,-1.02,2
-0.677,-1.03,2
-0.557,-1.023,2
-0.649,-0.396,2
-0.604,-1.025,2
-0.523,-1.021,2
-0.758,-0.403,2
-0.626,-1.027,2
-0.701,-0.4,2
-0.66,-1.029,2
-0.629,-1.027,2
-0.627,-1.027,2
-0.778,-0.404,2
-0.602,-1.026,2
-0.541,-1.023,2
-0.609,-0.395,2
-0.707,-0.4,2
-0.496,-1.02,2
-0.472,-1.019,2
-0.467,-1.019,2
-0.464,-1.018,2
-0.434,-1.019,2
-0.576,-0.396,2
0.14,-0.988,2
0.287,-0.988,2
-0.487,-0.391,2
-0.418,-1.018,2
-0.495,-1.02,2
-0.37,-1.015,2
-0.41,-1.018,2
-0.485,-1.023,2
-0.5,-1.023,2
-0.492,-1.022,2
-0.532,-1.022,2
-0.634,-0.396,2
-0.566,-1.023,2
-0.505,-1.021,2
-0.499,-1.023,2
-0.114,-1.005,2
0.006,-1.0,2
-0.076,-1.005,2
-0.222,-1.009,2
-0.167,-1.007,2
-0.264,-1.01,2
-0.387,-0.386,2
-0.339,-1.015,2
-0.364,-1.016,2
-0.12,-1.006,2
-0.289,-1.011,2
-0.273,-1.01,2
-0.292,-1.011,2
-0.218,-1.01,2
-0.321,-1.019,2
-0.342,-1.018,2
-0.217,-1.015,2
-0.306,-1.018,2
-0.26,-1.017,2
-0.152,-1.011,2
-0.229,-1.016,2
-0.297,-1.013,2
-0.275,-1.017,2
-0.282,-1.018,2
-0.256,-1.016,2
-0.254,-1.014,2
-0.213,-1.006,2
-0.241,-1.009,2
-0.274,-1.011,2
-0.283,-1.008,2
-0.404,-1.016,2
-0.402,-1.019,2
-0.486,-1.019,2
-0.516,-1.021,2
-0.303,-1.01,2
-0.428,-1.018,2
-0.596,-1.026,2
-0.525,-0.391,2
-0.444,-1.018,2
-0.515,-1.022,2
-0.537,-1.023,2
-0.511,-1.022,2
-0.478,-1.02,2
-0.136,-1.01,2
-0.117,-1.011,2
-0.116,-1.011,2
-0.253,-1.008,2
-0.177,-1.004,2
-0.261,-1.008,2
-0.225,-1.009,2
-0.239,-1.009,2
-0.24,-1.009,2
-0.185,-1.007,2
-0.299,-1.011,2
-0.365,-1.014,2
-0.27,-1.01,2
-0.274,-1.01,2
-0.335,-1.014,2
-0.301,-1.011,2
-0.291,-1.01,2
-0.326,-1.012,2
-0.459,-1.018,2
-0.407,-1.017,2
-0.472,-1.019,2
-0.415,-1.017,2
-0.372,-1.014,2
-0.296,-1.01,2
-0.236,-1.008,2
-0.323,-1.011,2
-0.644,-1.028,2
-0.21,-1.006,2
-0.481,-1.019,2
-0.537,-1.022,2
-0.569,-0.396,2
-0.432,-1.02,2
-0.515,-1.023,2
-0.396,-1.018,2
0.127,-0.982,2
0.009,-0.989,2
0.047,-0.985,2
-0.03,-0.992,2
-0.132,-1.007,2
-0.095,-1.007,2
-0.115,-1.009,2
-0.152,-1.002,2
0.386,-0.976,2
-0.07,-0.996,2
0.425,-0.975,2
0.293,-0.979,2
0.172,-0.988,2
0.148,-0.987,2
0.098,-0.986,2
0.095,-0.985,2
0.092,-0.983,2
0.089,-0.984,2
0.12,-0.986,2
-0.261,-1.007,2
-0.134,-1.0,2
-0.046,-0.995,2
0.072,-0.989,2
0.292,-0.979,2
0.186,-0.983,2
0.033,-0.989,2
0.06,-0.987,2
0.095,-0.986,2
0.161,-0.992,2
0.311,-0.987,2
0.055,-0.998,2
0.04,-0.997,2
0.194,-0.991,2
-0.027,-0.368,2
0.147,-0.99,2
-0.373,-1.013,2
-0.211,-1.004,2
-0.267,-1.008,2
-0.309,-1.009,2
-0.13,-1.001,2
-0.075,-1.002,2
-0.03,-0.998,2
-0.328,-1.011,2
-0.33,-1.01,2
-0.123,-0.999,2
-0.081,-1.003,2
-0.118,-1.004,2
-0.056,-1.0,2
0.019,-0.996,2
0.07,-0.995,2
-0.089,-1.003,2
-0.02,-0.999,2
-0.097,-1.003,2
-0.123,-1.006,2
-0.1,-1.002,2
-0.032,-1.002,2
-0.063,-1.0,2
-0.06,-0.999,2
-0.068,-1.0,2
-0.113,-1.005,2
-0.089,-1.002,2
-0.119,-1.001,2
-0.181,-1.004,2
-0.105,-0.999,2
-0.153,-1.002,2
-0.222,-1.006,2
-0.169,-1.001,2
-0.129,-0.369,2
-0.013,-0.995,2
-0.028,-0.996,2
-0.003,-0.993,2
-0.036,-0.999,2
-0.112,-1.003,2
-0.118,-1.004,2
-0.043,-0.999,2
-0.034,-0.998,2
-0.07,-1.0,2
-0.138,-1.002,2
-0.099,-1.0,2
0.013,-0.995,2
-0.094,-1.002,2
0.051,-1.0,2
0.021,-0.995,2
-0.079,-1.001,2
0.033,-0.996,2
-0.149,-1.006,2
-0.169,-1.005,2
0.335,-0.985,2
0.444,-0.978,2
0.307,-0.985,2
-0.249,-1.013,2
0.182,-0.992,2
-0.005,-0.999,2
-0.228,-1.013,2
-0.454,-1.021,2
-0.102,-1.007,2
-0.09,-0.375,2
-0.358,-1.014,2
-0.458,-1.021,2
-0.547,-1.025,2
-0.638,-1.028,2
-0.401,-1.019,2
-0.346,-1.013,2
-0.409,-1.015,2
-0.56,-1.026,2
-0.003,-0.999,2
0.067,-0.994,2
0.084,-0.996,2
0.065,-0.996,2
-0.086,-0.372,2
0.075,-0.992,2
0.075,-0.992,2
-0.288,-1.014,2
0.039,-0.994,2
-0.035,-0.997,2
0.275,-0.983,2
0.121,-0.99,2
0.237,-0.985,2
0.12,-0.99,2
-0.365,-1.016,2
-0.018,-0.998,2
-0.058,-0.999,2
-0.379,-0.383,2
0.298,-0.98,2
0.032,-0.998,2
0.244,-0.986,2
-0.205,-1.01,2
-0.346,-1.008,2
-0.397,-1.014,2
-0.099,-1.011,2
-0.157,-1.008,2
-0.09,-1.006,2
-0.062,-1.004,2
-0.082,-1.006,2
-0.104,-1.008,2
0.048,-1.0,2
-0.008,-1.005,2
-0.096,-1.007,2
-0.138,-1.008,2
-0.39,-1.017,2
-0.575,-1.024,2
-0.564,-1.027,2
-0.116,-1.006,2
-0.116,-1.008,2
-0.011,-0.994,2
0.224,-0.984,2
-0.11,-1.002,2
-0.259,-1.008,2
-0.249,-1.008,2
0.044,-0.992,2
0.181,-0.989,2
0.322,-0.98,2
0.292,-0.983,2
0.057,-0.997,2
0.043,0.263,2
-0.065,-1.005,2
0.363,-0.977,2
-0.099,-1.008,2
-0.07,-1.004,2
-0.513,-0.396,2
0.06,-1.0,2
-0.122,-1.008,2
0.166,-0.987,2
-0.285,-0.378,2
-0.319,-1.011,2
-0.359,-0.384,2
-0.248,-1.008,2
-0.296,-1.011,2
-0.303,-1.011,2
-0.391,-1.018,2
-0.335,-1.014,2
-0.301,-1.011,2
-0.407,-1.017,2
-0.387,-1.016,2
-0.365,-1.015,2
-0.147,-1.005,2
-0.218,-1.009,2
-0.288,-1.012,2
-0.242,-1.009,2
-0.273,-1.011,2
-0.125,-1.002,2
-0.148,-1.001,2
-0.577,-1.024,2
-0.484,-1.019,2
-0.141,-1.003,2
-0.225,-1.007,2
-0.196,-1.005,2
-0.306,-1.011,2
0.032,-0.986,2
0.138,-0.985,2
0.111,-0.99,2
0.02,-0.995,2
0.223,-0.984,2
0.269,-0.981,2
0.324,-0.978,2
0.321,-0.975,2
0.242,-0.976,2
0.101,-0.353,2
0.125,-0.982,2
0.029,-0.984,2
0.331,-0.971,2
0.463,-0.97,2
0.037,-0.995,2
0.454,-0.968,2
0.243,-0.98,2
0.254,-0.975,2
0.296,-0.978,2
0.445,-0.972,2
0.6,-0.959,2
0.601,-0.961,2
0.593,-0.961,2
0.586,-0.962,2
0.45,-0.971,2
0.321,-0.349,2
0.501,-0.97,2
0.49,-0.338,2
0.364,-0.974,2
0.24,-0.352,2
0.594,-0.963,2
-0.384,-1.013,2
-0.36,-0.384,2
-0.489,-1.019,2
-0.573,-0.391,2
-0.39,-0.383,2
-0.038,-0.998,2
-0.08,-1.001,2
-0.112,-1.003,2
-0.342,-1.014,2
-0.142,-1.005,2
-0.091,-1.001,2
-0.098,-1.001,2
-0.331,-1.013,2
-0.28,-1.011,2
-0.134,-1.005,2
-0.093,-1.003,2
-0.184,-1.008,2
-0.086,-1.003,2
2.454,-0.844,2
2.69,-0.841,2
2.705,-0.848,2
1.409,-0.922,2
2.525,-0.86,2
2.056,-0.884,2
2.219,-0.875,2
1.732,-0.902,2
1.38,-0.919,2
1.137,-0.937,2
2.131,-0.885,2
1.946,-0.895,2
2.319,-0.874,2
2.424,-0.87,2
2.373,-0.876,2
2.174,-0.892,2
-0.687,-1.031,2
-0.462,-1.018,2
-0.238,-1.004,2
-0.338,-1.016,2
-0.502,-1.024,2
-0.54,-1.026,2
-0.392,-1.014,2
0.007,-0.983,2
-0.09,-0.989,2
-0.197,-0.995,2
-0.272,-1.002,2
-0.123,-0.992,2
0.294,-0.972,2
0.351,-0.962,2
0.628,-0.96,2
0.759,-0.321,2
0.825,-0.948,2
0.855,-0.947,2
0.998,-0.939,2
-0.261,-1.007,2
-0.163,-1.002,2
-0.421,-1.012,2
0.001,-0.996,2
-0.051,-1.0,2
0.105,-0.989,2
0.761,-0.951,2
0.506,-0.967,2
-0.293,-1.003,2
0.37,-0.975,2
-0.307,-1.017,2
-0.319,-1.013,2
-0.411,-1.018,2
-0.525,-1.022,2
-0.677,-1.031,2
-0.586,-1.025,2
-0.582,-0.394,2
-0.671,-1.03,2
-0.54,-1.024,2
-0.565,-1.024,2
-0.457,-1.02,2
-0.692,-1.031,2
-0.548,-1.026,2
-0.571,-1.026,2
-0.616,-1.029,2
-0.689,-1.031,2
-0.589,-1.026,2
-0.727,-1.033,2
-0.673,-1.031,2
-0.805,-0.406,2
-0.601,-1.028,2
-0.681,-1.031,2
-0.713,-1.032,2
-0.6,-1.027,2
-0.746,-1.034,2
-0.52,-1.023,2
-0.711,-1.032,2
-0.674,-1.03,2
-0.643,-1.029,2
-0.723,-1.032,2
-0.671,-1.03,2
-0.664,-1.031,2
-0.643,-1.029,2
-0.596,-1.026,2
-0.573,-1.026,2
-0.555,-1.024,2
-0.675,-0.4,2
-0.606,-1.028,2
-0.59,-1.027,2
-0.566,-1.024,2
-0.286,-1.012,2
-0.222,-1.01,2
-0.499,-1.023,2
-0.399,-1.022,2
-0.437,-1.02,2
-0.588,-1.027,2
-0.634,-0.399,2
-0.615,-1.027,2
-0.541,-1.025,2
-0.575,-1.027,2
-0.095,-1.002,2
-0.303,-1.014,2
-0.103,-1.006,2
-0.149,-1.01,2
-0.126,-1.008,2
-0.394,-0.387,2
-0.383,-0.385,2
-0.46,-0.389,2
-0.332,-0.383,2
-0.546,-1.025,2
-0.585,-1.026,2
-0.71,-1.032,2
-0.806,-0.406,2
-0.372,-1.016,2
-0.316,-1.013,2
-0.331,-1.014,2
-0.152,-1.008,2
-0.19,-1.011,2
-0.558,-1.025,2
-0.379,-1.014,2
-0.247,-1.008,2
-0.448,-0.387,2
-0.614,-0.395,2
-0.44,-1.017,2
-0.422,-1.015,2
-0.508,-1.021,2
-0.432,-1.019,2
-0.284,-1.006,2
-0.482,-1.022,2
-0.536,-1.021,2
-0.268,-1.007,2
-0.611,-1.025,2
-0.559,-1.027,2
-0.578,-1.027,2
-0.698,-0.4,2
-0.384,-1.015,2
-0.582,-1.029,2
-0.645,-1.029,2
-0.565,-1.025,2
-0.501,-1.022,2
-0.71,-1.031,2
-0.577,-1.026,2
-0.598,-0.394,2
-0.594,-1.027,2
-0.597,-1.026,2
-0.512,-1.022,2
-0.726,-0.404,2
-0.545,-1.025,2
-0.511,-0.393,2
-0.485,-1.022,2
-0.375,-1.017,2
-0.542,-1.024,2
-0.609,-0.396,2
-0.246,-1.009,2
-0.381,-0.386,2
-0.427,-1.02,2
-0.201,-1.012,2
-0.633,0.233,2
-0.407,-1.017,2
-0.541,-1.025,2
-0.457,-0.39,2
-0.394,-1.018,2
-0.383,-0.384,2
-0.43,-1.019,2
-0.085,-1.0,2
-0.171,-1.01,2
-0.231,-1.012,2
-0.356,-0.385,2
0.009,-0.365,2
-0.099,-1.004,2
-0.322,-0.385,2
-0.285,-1.013,2
-0.065,-0.376,2
-0.118,-0.378,2
-0.118,-0.378,2
-0.006,-0.372,2
-0.032,-0.373,2
-0.06,-1.003,2
-0.218,-1.011,2
-0.118,-0.376,2
0.176,-0.991,2
0.012,-1.001,2
-0.149,-1.01,2
-0.111,-1.008,2
-0.326,-1.015,2
-0.114,-1.008,2
-0.358,-0.387,2
-0.372,-0.387,2
-0.111,-0.377,2
0.035,-0.999,2
0.121,-0.99,2
0.175,-0.359,2
-0.375,-1.019,2
-0.395,-1.018,2
0.031,-0.37,2
0.164,-0.988,2
-0.128,-0.373,2
0.141,-0.989,2
0.187,-0.997,2
-0.041,0.251,2
0.147,-0.998,2
0.221,-0.99,2
0.198,-0.995,2
-0.431,-1.017,2
-0.462,-1.02,2
-0.689,-0.402,2
-0.409,-1.018,2
-0.383,-1.018,2
-0.405,-1.02,2
-0.422,-1.017,2
-0.436,-1.019,2
-0.472,-1.018,2
-0.512,-1.022,2
-0.719,-0.401,2
-0.648,-1.028,2
-0.454,-1.018,2
-0.661,-0.397,2
-0.564,-0.395,2
-0.496,-1.023,2
-0.42,-1.017,2
-0.484,-1.021,2
-0.076,-1.0,2
-0.245,-0.377,2
-0.236,-0.375,2
-0.11,-0.997,2
-0.077,-0.368,2
-0.041,-0.366,2
-0.313,-1.014,2
-0.232,-0.377,2
-0.034,-0.997,2
-0.169,-1.006,2
-0.386,-1.019,2
-0.392,-1.015,2
-0.098,-1.001,2
-0.44,-0.385,2
-0.368,-1.012,2
-0.492,-1.022,2
-0.376,-1.016,2
-0.209,-1.006,2
-0.42,-1.017,2
-0.416,-1.016,2
-0.46,-1.018,2
0.153,-0.987,2
-0.021,-0.994,2
0.213,-0.984,2
0.153,-0.357,2
0.237,-0.984,2
0.29,-0.978,2
0.197,-0.982,2
-0.14,-1.003,2
0.199,-0.983,2
-0.059,-0.998,2
-0.019,-0.996,2
