x,y,cluster
-0.137,-1.002,2
-0.145,-1.003,2
-0.171,-1.004,2
-0.133,-1.003,2
-0.145,-1.003,2
-0.03,-0.999,2
-0.059,-1.001,2
-0.328,-1.01,2
-0.25,-1.005,2
-0.418,-1.018,2
-0.37,-1.015,2
-0.342,-1.012,2
-0.218,-1.004,2
-0.262,-1.006,2
-0.316,-1.013,2
-0.33,-1.014,2
-0.142,-1.006,2
-0.149,-1.008,2
-0.24,-1.014,2
-0.271,-0.386,2
-0.199,-1.008,2
-0.16,-1.007,2
-0.143,-1.006,2
-0.196,-1.007,2
-0.151,-1.006,2
-0.129,-1.003,2
-0.225,-1.011,2
-0.35,-0.385,2
-0.349,-1.016,2
-0.188,-1.008,2
-0.224,-1.01,2
-0.175,-1.01,2
-0.242,-1.013,2
-0.272,-1.013,2
-0.12,-1.004,2
-0.167,-1.01,2
-0.178,-1.008,2
-0.24,-1.011,2
-0.225,-1.01,2
-0.361,-0.378,2
-0.321,-1.007,2
0.126,-0.982,2
-0.185,-0.995,2
-0.351,-1.009,2
-0.394,-1.009,2
-0.394,-1.007,2
-0.36,-0.379,2
-0.2,-1.0,2
-0.312,-0.38,2
-0.471,-0.389,2
-0.336,-1.012,2
-0.487,-1.02,2
-0.534,-0.392,2
-0.587,-1.023,2
-0.442,-1.017,2
-0.407,-0.385,2
-0.677,-1.029,2
-0.561,-1.023,2
-0.302,-1.009,2
-0.501,-0.388,2
-0.546,-1.022,2
-0.565,-1.023,2
-0.399,-1.014,2
-0.567,-1.024,2
-0.451,-1.017,2
-0.583,-1.024,2
-0.744,-0.403,2
-0.568,-0.393,2
-0.704,-1.031,2
-0.398,-1.015,2
-0.579,-1.024,2
-0.528,-1.022,2
-0.597,-1.026,2
-0.253,-1.007,2
-0.452,-1.016,2
-0.523,-1.019,2
0.021,-0.988,2
-0.017,-0.991,2
0.081,-0.985,2
-0.068,-0.993,2
-0.107,-0.995,2
-0.416,-1.013,2
-0.684,-0.397,2
-0.611,-1.026,2
-0.274,-1.01,2
-0.293,-1.008,2
-0.387,-1.011,2
-0.378,-1.014,2
-0.56,-1.023,2
-0.549,-1.02,2
-0.273,-1.008,2
-0.375,-1.01,2
-0.433,-1.015,2
-0.341,-1.013,2
-0.246,-1.011,2
-0.186,-1.01,2
-0.153,-1.009,2
-0.222,-1.008,2
-0.132,-1.0,2
-0.328,-1.013,2
-0.266,-1.009,2
-0.35,-1.012,2
-0.15,-1.004,2
-0.127,-1.002,2
-0.566,-0.392,2
-0.418,-1.015,2
-0.476,-1.018,2
-0.245,-1.006,2
-0.233,-1.006,2
-0.359,-1.014,2
-0.167,-1.006,2
-0.252,-0.377,2
-0.477,-1.018,2
-0.255,-1.006,2
0.193,-0.985,2
0.04,-0.994,2
-0.07,-0.366,2
-0.087,-0.368,2
-0.004,-0.995,2
-0.053,-0.366,2
-0.02,-0.995,2
0.082,-0.989,2
0.0,-0.364,2
-0.004,-0.995,2
0.161,-0.986,2
0.041,-0.991,2
0.014,-0.992,2
0.025,-0.995,2
0.023,-0.993,2
-0.077,-0.369,2
-0.012,-0.996,2
-0.01,-0.996,2
-0.084,-0.368,2
-0.066,-0.369,2
-0.333,-0.383,2
-0.202,-1.006,2
0.004,-0.999,2
-0.176,-1.008,2
0.11,-0.99,2
0.042,-0.993,2
0.126,-0.358,2
0.042,-0.993,2
0.15,-0.988,2
0.013,-0.366,2
0.053,-0.994,2
0.004,-0.364,2
0.046,-0.364,2
0.132,-0.99,2
0.127,-0.358,2
-0.049,-0.367,2
0.057,-0.991,2
0.032,-0.992,2
-0.044,-0.368,2
0.026,-0.995,2
0.029,-0.996,2
0.105,-0.991,2
0.146,-0.356,2
0.456,-0.973,2
0.506,-0.97,2
0.199,-0.984,2
0.221,-0.983,2
0.215,-0.984,2
0.152,-0.356,2
0.186,-0.984,2
0.237,-0.984,2
0.205,-0.985,2
0.299,-0.981,2
-0.007,-0.995,2
-0.009,-0.997,2
-0.001,-0.997,2
-0.002,-0.998,2
0.035,-0.996,2
0.044,-0.995,2
-0.042,-0.37,2
0.033,-0.997,2
-0.063,-0.367,2
0.016,-0.993,2
-0.002,-0.995,2
-0.011,-0.998,2
-0.131,-1.003,2
-0.213,-1.006,2
0.023,-0.366,2
-0.072,-1.001,2
